DateTime, Date, Time, Water Level, Sigma
2016-12-12 08:54,2016-12-12,08:54,2.045,HH
2016-12-12 15:12,2016-12-12,15:12,-1.821,LL
2016-12-12 21:24,2016-12-12,21:24,1.615,H 
2016-12-13 03:30,2016-12-13,03:30,-1.693,L 
2016-12-13 09:36,2016-12-13,09:36,1.923,HH
2016-12-13 16:06,2016-12-13,16:06,-2.072,LL
2016-12-13 22:24,2016-12-13,22:24,1.665,H 
2016-12-14 04:18,2016-12-14,04:18,-1.623,L 
2016-12-14 10:36,2016-12-14,10:36,2.150,HH
2016-12-14 17:00,2016-12-14,17:00,-2.039,LL
2016-12-14 23:30,2016-12-14,23:30,1.670,H 
2016-12-15 05:18,2016-12-15,05:18,-1.639,L 
2016-12-15 11:30,2016-12-15,11:30,2.107,HH
2016-12-15 18:00,2016-12-15,18:00,-2.183,L 
2016-12-16 00:12,2016-12-16,00:12,1.156,H 
2016-12-16 06:06,2016-12-16,06:06,-2.183,LL
2016-12-16 12:30,2016-12-16,12:30,1.595,HH
2016-12-16 18:54,2016-12-16,18:54,-2.155,LL
2016-12-17 01:06,2016-12-17,01:06,1.257,H 
2016-12-17 06:54,2016-12-17,06:54,-1.568,L 
2016-12-17 13:06,2016-12-17,13:06,1.763,HH
2016-12-17 19:42,2016-12-17,19:42,-1.783,LL
2016-12-18 01:54,2016-12-18,01:54,1.598,H 
2016-12-18 08:00,2016-12-18,08:00,-1.244,L 
2016-12-18 14:06,2016-12-18,14:06,1.715,HH
2016-12-18 20:48,2016-12-18,20:48,-2.028,LL
2016-12-19 02:54,2016-12-19,02:54,1.111,H 
2016-12-19 09:06,2016-12-19,09:06,-1.561,L 
2016-12-19 15:12,2016-12-19,15:12,1.238,HH
2016-12-19 21:24,2016-12-19,21:24,-1.641,LL
2016-12-20 03:48,2016-12-20,03:48,1.187,H 
2016-12-20 09:54,2016-12-20,09:54,-1.514,L 
2016-12-20 16:18,2016-12-20,16:18,1.241,HH
2016-12-20 22:30,2016-12-20,22:30,-1.385,L 
2016-12-21 04:30,2016-12-21,04:30,1.084,H 
2016-12-21 10:54,2016-12-21,10:54,-1.401,LL
2016-12-21 17:06,2016-12-21,17:06,1.097,H 
2016-12-21 23:12,2016-12-21,23:12,-1.371,LL
2016-12-22 05:36,2016-12-22,05:36,1.207,HH
2016-12-22 11:48,2016-12-22,11:48,-1.171,L 
2016-12-22 17:54,2016-12-22,17:54,1.024,H 
2016-12-23 00:06,2016-12-23,00:06,-1.241,LL
2016-12-23 06:30,2016-12-23,06:30,1.135,HH
2016-12-23 13:06,2016-12-23,13:06,-1.230,L 
2016-12-23 19:00,2016-12-23,19:00,0.922,H 
2016-12-24 01:12,2016-12-24,01:12,-1.353,LL
2016-12-24 07:24,2016-12-24,07:24,1.177,HH
2016-12-24 14:00,2016-12-24,14:00,-1.304,L 
2016-12-24 20:12,2016-12-24,20:12,0.983,H 
2016-12-25 02:06,2016-12-25,02:06,-1.321,L 
2016-12-25 08:12,2016-12-25,08:12,1.140,HH
2016-12-25 15:00,2016-12-25,15:00,-1.709,LL
2016-12-25 20:54,2016-12-25,20:54,0.717,H 
2016-12-26 02:48,2016-12-26,02:48,-1.317,L 
2016-12-26 09:00,2016-12-26,09:00,1.187,HH
2016-12-26 15:18,2016-12-26,15:18,-1.370,LL
2016-12-26 21:36,2016-12-26,21:36,1.092,H 
2016-12-27 03:30,2016-12-27,03:30,-1.104,L 
2016-12-27 09:18,2016-12-27,09:18,1.337,HH
2016-12-27 15:48,2016-12-27,15:48,-1.598,LL
2016-12-27 22:24,2016-12-27,22:24,0.914,H 
2016-12-28 04:00,2016-12-28,04:00,-1.177,L 
2016-12-28 10:18,2016-12-28,10:18,1.524,HH
2016-12-28 16:48,2016-12-28,16:48,-1.413,LL
2016-12-28 23:00,2016-12-28,23:00,1.139,H 
2016-12-29 04:54,2016-12-29,04:54,-1.221,LL
2016-12-29 11:00,2016-12-29,11:00,1.645,HH
2016-12-29 17:06,2016-12-29,17:06,-1.174,L 
2016-12-29 23:24,2016-12-29,23:24,1.517,H 
2016-12-30 05:42,2016-12-30,05:42,-1.299,L 
2016-12-30 11:54,2016-12-30,11:54,1.539,HH
2016-12-30 17:54,2016-12-30,17:54,-1.543,LL
2016-12-30 23:42,2016-12-30,23:42,1.117,H 
2016-12-31 06:00,2016-12-31,06:00,-1.269,L 
2016-12-31 12:18,2016-12-31,12:18,1.520,HH
2016-12-31 18:36,2016-12-31,18:36,-1.578,LL
2017-01-01 00:48,2017-01-01,00:48,1.078,H 
2017-01-01 06:42,2017-01-01,06:42,-1.318,L 
2017-01-01 12:54,2017-01-01,12:54,1.550,HH
2017-01-01 19:06,2017-01-01,19:06,-1.596,LL
2017-01-02 01:18,2017-01-02,01:18,1.026,H 
2017-01-02 07:24,2017-01-02,07:24,-1.509,L 
2017-01-02 13:30,2017-01-02,13:30,1.303,HH
2017-01-02 19:54,2017-01-02,19:54,-1.672,LL
2017-01-03 02:12,2017-01-03,02:12,1.070,H 
2017-01-03 08:00,2017-01-03,08:00,-1.382,LL
2017-01-03 14:30,2017-01-03,14:30,1.547,HH
2017-01-03 20:30,2017-01-03,20:30,-1.086,L 
2017-01-04 03:12,2017-01-04,03:12,1.676,HH
2017-01-04 09:06,2017-01-04,09:06,-0.991,L 
2017-01-04 15:18,2017-01-04,15:18,1.550,H 
2017-01-04 21:42,2017-01-04,21:42,-1.354,LL
2017-01-05 03:24,2017-01-05,03:24,1.116,H 
2017-01-05 09:48,2017-01-05,09:48,-1.520,L 
2017-01-05 16:18,2017-01-05,16:18,1.236,HH
2017-01-05 22:24,2017-01-05,22:24,-1.665,LL
2017-01-06 04:48,2017-01-06,04:48,1.149,H 
2017-01-06 10:42,2017-01-06,10:42,-1.363,L 
2017-01-06 17:00,2017-01-06,17:00,1.313,HH
2017-01-06 23:24,2017-01-06,23:24,-1.486,LL
2017-01-07 05:30,2017-01-07,05:30,1.385,HH
2017-01-07 11:48,2017-01-07,11:48,-1.457,LL
2017-01-07 18:24,2017-01-07,18:24,1.238,H 
2017-01-08 00:06,2017-01-08,00:06,-1.395,L 
2017-01-08 06:36,2017-01-08,06:36,1.596,HH
2017-01-08 13:06,2017-01-08,13:06,-1.429,L 
2017-01-08 19:06,2017-01-08,19:06,1.043,H 
2017-01-09 01:12,2017-01-09,01:12,-1.775,LL
2017-01-09 07:36,2017-01-09,07:36,1.457,HH
2017-01-09 14:12,2017-01-09,14:12,-1.800,LL
2017-01-09 20:12,2017-01-09,20:12,1.054,H 
2017-01-10 02:12,2017-01-10,02:12,-1.800,L 
2017-01-10 08:36,2017-01-10,08:36,1.730,HH
2017-01-10 15:00,2017-01-10,15:00,-1.981,LL
2017-01-10 21:12,2017-01-10,21:12,1.357,H 
2017-01-11 03:06,2017-01-11,03:06,-1.624,L 
2017-01-11 09:30,2017-01-11,09:30,1.909,HH
2017-01-11 15:54,2017-01-11,15:54,-2.133,LL
2017-01-11 22:06,2017-01-11,22:06,1.339,H 
2017-01-12 04:12,2017-01-12,04:12,-1.835,L 
2017-01-12 10:30,2017-01-12,10:30,1.928,HH
2017-01-12 16:42,2017-01-12,16:42,-1.992,LL
2017-01-12 22:48,2017-01-12,22:48,1.418,H 
2017-01-13 05:00,2017-01-13,05:00,-1.913,L 
2017-01-13 11:24,2017-01-13,11:24,1.672,HH
2017-01-13 17:42,2017-01-13,17:42,-2.252,LL
2017-01-14 00:00,2017-01-14,00:00,1.148,H 
2017-01-14 05:54,2017-01-14,05:54,-1.966,L 
2017-01-14 12:06,2017-01-14,12:06,1.576,HH
2017-01-14 18:30,2017-01-14,18:30,-2.150,LL
2017-01-15 00:42,2017-01-15,00:42,1.305,H 
2017-01-15 06:42,2017-01-15,06:42,-1.788,L 
2017-01-15 13:00,2017-01-15,13:00,1.611,HH
2017-01-15 19:12,2017-01-15,19:12,-1.930,LL
2017-01-16 01:24,2017-01-16,01:24,1.294,H 
2017-01-16 07:30,2017-01-16,07:30,-1.667,L 
2017-01-16 13:48,2017-01-16,13:48,1.385,HH
2017-01-16 20:06,2017-01-16,20:06,-1.875,LL
2017-01-17 02:12,2017-01-17,02:12,1.120,H 
2017-01-17 08:24,2017-01-17,08:24,-1.547,L 
2017-01-17 14:36,2017-01-17,14:36,1.241,H 
2017-01-17 20:54,2017-01-17,20:54,-1.606,LL
2017-01-18 03:24,2017-01-18,03:24,1.347,HH
2017-01-18 09:18,2017-01-18,09:18,-1.186,L 
2017-01-18 15:42,2017-01-18,15:42,1.302,H 
2017-01-18 21:42,2017-01-18,21:42,-1.316,LL
2017-01-19 04:12,2017-01-19,04:12,1.307,HH
2017-01-19 10:06,2017-01-19,10:06,-1.231,L 
2017-01-19 16:36,2017-01-19,16:36,1.072,H 
2017-01-19 22:36,2017-01-19,22:36,-1.294,LL
2017-01-20 04:54,2017-01-20,04:54,1.172,HH
2017-01-20 11:18,2017-01-20,11:18,-1.193,L 
2017-01-20 17:30,2017-01-20,17:30,0.982,H 
2017-01-20 23:30,2017-01-20,23:30,-1.130,LL
2017-01-21 05:54,2017-01-21,05:54,1.227,HH
2017-01-21 12:18,2017-01-21,12:18,-1.112,L 
2017-01-21 18:06,2017-01-21,18:06,0.955,H 
2017-01-22 00:18,2017-01-22,00:18,-1.089,L 
2017-01-22 06:54,2017-01-22,06:54,1.296,HH
2017-01-22 13:24,2017-01-22,13:24,-1.115,LL
2017-01-22 19:18,2017-01-22,19:18,1.017,H 
2017-01-23 01:18,2017-01-23,01:18,-0.952,L 
2017-01-23 07:24,2017-01-23,07:24,1.360,HH
2017-01-23 14:12,2017-01-23,14:12,-1.097,LL
2017-01-23 20:12,2017-01-23,20:12,1.129,H 
2017-01-24 02:06,2017-01-24,02:06,-0.756,L 
2017-01-24 08:30,2017-01-24,08:30,1.739,HH
2017-01-24 15:00,2017-01-24,15:00,-0.869,LL
2017-01-24 21:00,2017-01-24,21:00,1.369,H 
2017-01-25 02:54,2017-01-25,02:54,-0.834,L 
2017-01-25 09:12,2017-01-25,09:12,1.624,HH
2017-01-25 15:30,2017-01-25,15:30,-1.244,LL
2017-01-25 21:48,2017-01-25,21:48,1.119,H 
2017-01-26 03:36,2017-01-26,03:36,-1.090,L 
2017-01-26 09:48,2017-01-26,09:48,1.631,HH
2017-01-26 16:18,2017-01-26,16:18,-1.365,LL
2017-01-26 22:12,2017-01-26,22:12,1.238,H 
2017-01-27 04:12,2017-01-27,04:12,-1.384,L 
2017-01-27 10:30,2017-01-27,10:30,1.424,HH
2017-01-27 16:54,2017-01-27,16:54,-1.692,LL
2017-01-27 22:48,2017-01-27,22:48,1.056,H 
2017-01-28 05:00,2017-01-28,05:00,-1.404,L 
2017-01-28 11:12,2017-01-28,11:12,1.398,HH
2017-01-28 17:30,2017-01-28,17:30,-1.723,LL
2017-01-28 23:42,2017-01-28,23:42,1.164,H 
2017-01-29 05:36,2017-01-29,05:36,-1.453,L 
2017-01-29 11:54,2017-01-29,11:54,1.540,HH
2017-01-29 17:54,2017-01-29,17:54,-1.736,LL
2017-01-30 00:18,2017-01-30,00:18,1.361,H 
2017-01-30 06:12,2017-01-30,06:12,-1.491,L 
2017-01-30 12:30,2017-01-30,12:30,1.696,HH
2017-01-30 18:36,2017-01-30,18:36,-1.658,LL
2017-01-31 00:54,2017-01-31,00:54,1.396,H 
2017-01-31 07:00,2017-01-31,07:00,-1.557,L 
2017-01-31 13:18,2017-01-31,13:18,1.629,HH
2017-01-31 19:18,2017-01-31,19:18,-1.687,LL
2017-02-01 01:48,2017-02-01,01:48,1.479,H 
2017-02-01 07:42,2017-02-01,07:42,-1.505,L 
2017-02-01 14:00,2017-02-01,14:00,1.579,HH
2017-02-01 20:06,2017-02-01,20:06,-1.705,LL
2017-02-02 02:24,2017-02-02,02:24,1.450,HH
2017-02-02 08:42,2017-02-02,08:42,-1.577,L 
2017-02-02 14:48,2017-02-02,14:48,1.350,H 
2017-02-02 21:00,2017-02-02,21:00,-1.664,LL
2017-02-03 03:24,2017-02-03,03:24,1.428,HH
2017-02-03 09:36,2017-02-03,09:36,-1.511,L 
2017-02-03 15:42,2017-02-03,15:42,1.197,H 
2017-02-03 21:54,2017-02-03,21:54,-1.572,LL
2017-02-04 04:12,2017-02-04,04:12,1.368,HH
2017-02-04 10:24,2017-02-04,10:24,-1.560,L 
2017-02-04 16:48,2017-02-04,16:48,1.087,H 
2017-02-04 22:48,2017-02-04,22:48,-1.590,LL
2017-02-05 05:06,2017-02-05,05:06,1.389,HH
2017-02-05 11:36,2017-02-05,11:36,-1.513,L 
2017-02-05 17:54,2017-02-05,17:54,1.162,H 
2017-02-06 00:00,2017-02-06,00:00,-1.477,L 
2017-02-06 06:18,2017-02-06,06:18,1.324,HH
2017-02-06 12:48,2017-02-06,12:48,-1.654,LL
2017-02-06 18:48,2017-02-06,18:48,1.029,H 
2017-02-07 00:48,2017-02-07,00:48,-1.530,L 
2017-02-07 07:18,2017-02-07,07:18,1.444,HH
2017-02-07 13:36,2017-02-07,13:36,-1.682,LL
2017-02-07 20:18,2017-02-07,20:18,1.367,H 
2017-02-08 02:00,2017-02-08,02:00,-1.164,L 
2017-02-08 08:30,2017-02-08,08:30,1.949,HH
2017-02-08 14:54,2017-02-08,14:54,-1.631,LL
2017-02-08 20:54,2017-02-08,20:54,1.398,H 
2017-02-09 03:12,2017-02-09,03:12,-1.576,L 
2017-02-09 09:30,2017-02-09,09:30,1.938,HH
2017-02-09 15:48,2017-02-09,15:48,-1.585,LL
2017-02-09 21:42,2017-02-09,21:42,1.512,H 
2017-02-10 03:54,2017-02-10,03:54,-1.657,L 
2017-02-10 10:18,2017-02-10,10:18,1.559,HH
2017-02-10 16:42,2017-02-10,16:42,-2.229,LL
2017-02-10 22:42,2017-02-10,22:42,1.251,H 
2017-02-11 04:36,2017-02-11,04:36,-1.596,L 
2017-02-11 11:06,2017-02-11,11:06,1.867,HH
2017-02-11 17:24,2017-02-11,17:24,-1.923,LL
2017-02-11 23:48,2017-02-11,23:48,1.554,H 
2017-02-12 05:42,2017-02-12,05:42,-1.511,L 
2017-02-12 11:42,2017-02-12,11:42,1.850,H 
2017-02-12 17:54,2017-02-12,17:54,-1.675,LL
2017-02-13 00:18,2017-02-13,00:18,1.924,HH
2017-02-13 06:24,2017-02-13,06:24,-1.344,L 
2017-02-13 12:30,2017-02-13,12:30,1.685,H 
2017-02-13 18:48,2017-02-13,18:48,-1.549,LL
2017-02-14 01:06,2017-02-14,01:06,1.810,HH
2017-02-14 07:18,2017-02-14,07:18,-1.161,L 
2017-02-14 13:24,2017-02-14,13:24,1.745,HH
2017-02-14 19:36,2017-02-14,19:36,-1.308,LL
2017-02-15 01:42,2017-02-15,01:42,1.621,H 
2017-02-15 08:00,2017-02-15,08:00,-1.356,LL
2017-02-15 14:06,2017-02-15,14:06,1.668,H 
2017-02-15 20:18,2017-02-15,20:18,-1.119,L 
2017-02-16 02:30,2017-02-16,02:30,1.814,HH
2017-02-16 08:36,2017-02-16,08:36,-1.236,L 
2017-02-16 15:00,2017-02-16,15:00,1.389,HH
2017-02-16 21:12,2017-02-16,21:12,-1.426,LL
2017-02-17 03:42,2017-02-17,03:42,1.092,H 
2017-02-17 09:36,2017-02-17,09:36,-1.477,LL
2017-02-17 15:54,2017-02-17,15:54,1.001,H 
2017-02-17 21:48,2017-02-17,21:48,-1.209,L 
2017-02-18 04:12,2017-02-18,04:12,1.221,HH
2017-02-18 10:24,2017-02-18,10:24,-1.151,LL
2017-02-18 16:54,2017-02-18,16:54,1.047,H 
2017-02-18 22:48,2017-02-18,22:48,-1.043,L 
2017-02-19 04:48,2017-02-19,04:48,1.179,HH
2017-02-19 11:18,2017-02-19,11:18,-1.083,LL
2017-02-19 17:36,2017-02-19,17:36,1.003,H 
2017-02-19 23:42,2017-02-19,23:42,-1.009,L 
2017-02-20 05:48,2017-02-20,05:48,1.175,HH
2017-02-20 12:18,2017-02-20,12:18,-1.200,LL
2017-02-20 18:36,2017-02-20,18:36,0.816,H 
2017-02-21 00:30,2017-02-21,00:30,-1.033,L 
2017-02-21 06:54,2017-02-21,06:54,1.117,HH
2017-02-21 13:12,2017-02-21,13:12,-1.190,LL
2017-02-21 19:36,2017-02-21,19:36,0.866,H 
2017-02-22 01:30,2017-02-22,01:30,-1.081,L 
2017-02-22 07:48,2017-02-22,07:48,1.248,HH
2017-02-22 14:06,2017-02-22,14:06,-1.261,LL
2017-02-22 20:18,2017-02-22,20:18,1.027,H 
2017-02-23 02:18,2017-02-23,02:18,-1.120,L 
2017-02-23 08:48,2017-02-23,08:48,1.391,HH
2017-02-23 15:00,2017-02-23,15:00,-1.318,LL
2017-02-23 21:06,2017-02-23,21:06,1.154,H 
2017-02-24 03:00,2017-02-24,03:00,-1.244,L 
2017-02-24 09:24,2017-02-24,09:24,1.482,HH
2017-02-24 15:42,2017-02-24,15:42,-1.541,LL
2017-02-24 21:54,2017-02-24,21:54,1.230,H 
2017-02-25 03:48,2017-02-25,03:48,-1.388,L 
2017-02-25 10:06,2017-02-25,10:06,1.610,HH
2017-02-25 16:18,2017-02-25,16:18,-1.533,LL
2017-02-25 22:36,2017-02-25,22:36,1.606,HH
2017-02-26 04:24,2017-02-26,04:24,-1.391,L 
2017-02-26 10:36,2017-02-26,10:36,1.597,H 
2017-02-26 17:00,2017-02-26,17:00,-1.905,LL
2017-02-26 23:06,2017-02-26,23:06,1.222,H 
2017-02-27 05:12,2017-02-27,05:12,-1.799,L 
2017-02-27 11:30,2017-02-27,11:30,1.539,HH
2017-02-27 17:30,2017-02-27,17:30,-2.011,LL
2017-02-27 23:48,2017-02-27,23:48,1.276,H 
2017-02-28 05:48,2017-02-28,05:48,-1.983,L 
2017-02-28 12:12,2017-02-28,12:12,1.629,HH
2017-02-28 18:18,2017-02-28,18:18,-1.857,L 
2017-03-01 00:42,2017-03-01,00:42,1.583,H 
2017-03-01 06:36,2017-03-01,06:36,-1.931,LL
2017-03-01 12:48,2017-03-01,12:48,1.748,HH
2017-03-01 18:54,2017-03-01,18:54,-1.616,L 
2017-03-02 01:30,2017-03-02,01:30,1.770,HH
2017-03-02 07:36,2017-03-02,07:36,-1.796,L 
2017-03-02 13:48,2017-03-02,13:48,1.453,H 
2017-03-02 19:54,2017-03-02,19:54,-2.067,LL
2017-03-03 02:12,2017-03-03,02:12,1.473,HH
2017-03-03 08:18,2017-03-03,08:18,-1.892,LL
2017-03-03 14:36,2017-03-03,14:36,1.295,H 
2017-03-03 20:36,2017-03-03,20:36,-1.745,L 
2017-03-04 02:54,2017-03-04,02:54,1.324,HH
2017-03-04 09:00,2017-03-04,09:00,-1.990,LL
2017-03-04 15:24,2017-03-04,15:24,1.001,H 
2017-03-04 21:24,2017-03-04,21:24,-1.855,L 
2017-03-05 04:00,2017-03-05,04:00,1.330,HH
2017-03-05 10:18,2017-03-05,10:18,-1.930,LL
2017-03-05 16:30,2017-03-05,16:30,0.979,H 
2017-03-05 22:30,2017-03-05,22:30,-1.578,L 
2017-03-06 04:54,2017-03-06,04:54,1.457,HH
2017-03-06 11:12,2017-03-06,11:12,-1.553,LL
2017-03-06 17:42,2017-03-06,17:42,1.126,H 
2017-03-06 23:36,2017-03-06,23:36,-1.430,L 
2017-03-07 06:00,2017-03-07,06:00,1.455,HH
2017-03-07 12:30,2017-03-07,12:30,-1.615,LL
2017-03-07 18:48,2017-03-07,18:48,1.183,H 
2017-03-08 00:48,2017-03-08,00:48,-1.395,L 
2017-03-08 07:18,2017-03-08,07:18,1.586,HH
2017-03-08 13:42,2017-03-08,13:42,-1.660,LL
2017-03-08 19:48,2017-03-08,19:48,1.237,H 
2017-03-09 01:54,2017-03-09,01:54,-1.486,L 
2017-03-09 08:18,2017-03-09,08:18,1.565,HH
2017-03-09 14:36,2017-03-09,14:36,-1.815,LL
2017-03-09 20:54,2017-03-09,20:54,1.253,H 
2017-03-10 03:00,2017-03-10,03:00,-1.692,L 
2017-03-10 09:06,2017-03-10,09:06,1.531,HH
2017-03-10 15:24,2017-03-10,15:24,-1.663,LL
2017-03-10 21:42,2017-03-10,21:42,1.480,H 
2017-03-11 03:54,2017-03-11,03:54,-1.620,L 
2017-03-11 10:00,2017-03-11,10:00,1.478,HH
2017-03-11 16:24,2017-03-11,16:24,-1.985,LL
2017-03-11 22:42,2017-03-11,22:42,1.176,H 
2017-03-12 05:42,2017-03-12,05:42,-1.930,L 
2017-03-12 11:54,2017-03-12,11:54,1.271,HH
2017-03-12 18:00,2017-03-12,18:00,-1.954,LL
2017-03-13 00:12,2017-03-13,00:12,1.246,H 
2017-03-13 06:12,2017-03-13,06:12,-1.740,L 
2017-03-13 12:36,2017-03-13,12:36,1.446,HH
2017-03-13 18:42,2017-03-13,18:42,-1.863,LL
2017-03-14 01:00,2017-03-14,01:00,1.421,H 
2017-03-14 07:00,2017-03-14,07:00,-1.731,L 
2017-03-14 13:30,2017-03-14,13:30,1.764,HH
2017-03-14 19:30,2017-03-14,19:30,-0.916,L 
2017-03-15 00:54,2017-03-15,00:54,1.653,H 
2017-03-15 07:42,2017-03-15,07:42,-1.480,LL
2017-03-15 13:54,2017-03-15,13:54,1.559,HH
2017-03-15 20:12,2017-03-15,20:12,-1.498,L 
2017-03-16 02:18,2017-03-16,02:18,1.376,H 
2017-03-16 08:24,2017-03-16,08:24,-1.576,LL
2017-03-16 14:36,2017-03-16,14:36,1.150,H 
2017-03-16 20:48,2017-03-16,20:48,-1.597,LL
2017-03-17 02:54,2017-03-17,02:54,1.283,HH
2017-03-17 09:06,2017-03-17,09:06,-1.532,L 
2017-03-17 15:18,2017-03-17,15:18,1.102,H 
2017-03-17 21:24,2017-03-17,21:24,-1.449,L 
2017-03-18 03:36,2017-03-18,03:36,1.175,HH
2017-03-18 09:48,2017-03-18,09:48,-1.530,LL
2017-03-18 16:00,2017-03-18,16:00,0.962,H 
2017-03-18 22:06,2017-03-18,22:06,-1.312,L 
2017-03-19 04:36,2017-03-19,04:36,1.195,HH
2017-03-19 10:36,2017-03-19,10:36,-1.316,LL
2017-03-19 17:12,2017-03-19,17:12,1.019,H 
2017-03-19 22:54,2017-03-19,22:54,-0.906,L 
2017-03-20 05:24,2017-03-20,05:24,1.160,HH
2017-03-20 11:24,2017-03-20,11:24,-1.061,LL
2017-03-20 18:06,2017-03-20,18:06,0.886,H 
2017-03-21 00:00,2017-03-21,00:00,-0.905,L 
2017-03-21 06:12,2017-03-21,06:12,1.092,HH
2017-03-21 12:18,2017-03-21,12:18,-1.097,LL
2017-03-21 18:48,2017-03-21,18:48,0.933,H 
2017-03-22 00:48,2017-03-22,00:48,-0.943,L 
2017-03-22 07:06,2017-03-22,07:06,1.198,HH
2017-03-22 13:30,2017-03-22,13:30,-1.338,LL
2017-03-22 19:36,2017-03-22,19:36,0.599,H 
2017-03-23 01:54,2017-03-23,01:54,-1.322,L 
2017-03-23 07:54,2017-03-23,07:54,0.818,HH
2017-03-23 14:24,2017-03-23,14:24,-1.488,LL
2017-03-23 20:30,2017-03-23,20:30,0.624,H 
2017-03-24 02:30,2017-03-24,02:30,-1.335,L 
2017-03-24 09:00,2017-03-24,09:00,1.092,HH
2017-03-24 15:18,2017-03-24,15:18,-1.542,LL
2017-03-24 21:30,2017-03-24,21:30,1.012,H 
2017-03-25 03:12,2017-03-25,03:12,-1.382,L 
2017-03-25 09:36,2017-03-25,09:36,1.222,HH
2017-03-25 16:00,2017-03-25,16:00,-1.782,LL
2017-03-25 22:06,2017-03-25,22:06,1.084,H 
2017-03-26 04:18,2017-03-26,04:18,-1.668,L 
2017-03-26 10:30,2017-03-26,10:30,1.386,HH
2017-03-26 16:36,2017-03-26,16:36,-1.863,LL
2017-03-26 22:54,2017-03-26,22:54,1.308,H 
2017-03-27 05:00,2017-03-27,05:00,-1.814,LL
2017-03-27 11:18,2017-03-27,11:18,1.608,HH
2017-03-27 17:24,2017-03-27,17:24,-1.779,L 
2017-03-27 23:36,2017-03-27,23:36,1.639,H 
2017-03-28 05:42,2017-03-28,05:42,-1.885,LL
2017-03-28 11:54,2017-03-28,11:54,1.799,HH
2017-03-28 18:00,2017-03-28,18:00,-1.802,L 
2017-03-29 00:12,2017-03-29,00:12,1.880,HH
2017-03-29 06:30,2017-03-29,06:30,-1.985,LL
2017-03-29 12:42,2017-03-29,12:42,1.739,H 
2017-03-29 18:48,2017-03-29,18:48,-1.942,L 
2017-03-30 01:00,2017-03-30,01:00,1.785,HH
2017-03-30 07:12,2017-03-30,07:12,-2.087,LL
2017-03-30 13:36,2017-03-30,13:36,1.671,H 
2017-03-30 19:30,2017-03-30,19:30,-1.912,L 
2017-03-31 01:48,2017-03-31,01:48,1.829,HH
2017-03-31 08:06,2017-03-31,08:06,-2.000,LL
2017-03-31 14:30,2017-03-31,14:30,1.675,H 
2017-03-31 20:24,2017-03-31,20:24,-1.721,LL
2017-04-01 02:54,2017-04-01,02:54,1.961,HH
2017-04-01 08:54,2017-04-01,08:54,-1.695,L 
2017-04-01 15:12,2017-04-01,15:12,1.768,H 
2017-04-01 21:18,2017-04-01,21:18,-1.513,L 
2017-04-02 03:42,2017-04-02,03:42,1.924,HH
2017-04-02 10:00,2017-04-02,10:00,-1.680,LL
2017-04-02 16:18,2017-04-02,16:18,1.497,H 
2017-04-02 22:18,2017-04-02,22:18,-1.448,L 
2017-04-03 04:30,2017-04-03,04:30,1.710,HH
2017-04-03 10:54,2017-04-03,10:54,-1.700,LL
2017-04-03 17:24,2017-04-03,17:24,1.409,H 
2017-04-03 23:24,2017-04-03,23:24,-1.393,LL
2017-04-04 05:54,2017-04-04,05:54,1.713,HH
2017-04-04 12:06,2017-04-04,12:06,-1.381,L 
2017-04-04 18:24,2017-04-04,18:24,1.587,H 
2017-04-05 00:42,2017-04-05,00:42,-1.113,L 
2017-04-05 06:42,2017-04-05,06:42,1.749,HH
2017-04-05 13:12,2017-04-05,13:12,-1.405,LL
2017-04-05 19:30,2017-04-05,19:30,1.412,H 
2017-04-06 01:36,2017-04-06,01:36,-1.187,L 
2017-04-06 07:36,2017-04-06,07:36,1.565,H 
2017-04-06 13:54,2017-04-06,13:54,-1.362,LL
2017-04-06 20:48,2017-04-06,20:48,1.617,HH
2017-04-07 02:42,2017-04-07,02:42,-1.088,L 
2017-04-07 08:54,2017-04-07,08:54,1.753,HH
2017-04-07 15:18,2017-04-07,15:18,-1.310,LL
2017-04-07 21:36,2017-04-07,21:36,1.641,H 
2017-04-08 03:36,2017-04-08,03:36,-1.335,L 
2017-04-08 09:54,2017-04-08,09:54,1.601,HH
2017-04-08 16:12,2017-04-08,16:12,-1.520,LL
2017-04-08 22:18,2017-04-08,22:18,1.458,H 
2017-04-09 04:36,2017-04-09,04:36,-1.558,L 
2017-04-09 10:48,2017-04-09,10:48,1.460,H 
2017-04-09 17:00,2017-04-09,17:00,-1.581,LL
2017-04-09 23:12,2017-04-09,23:12,1.537,HH
2017-04-10 05:18,2017-04-10,05:18,-1.610,LL
2017-04-10 11:36,2017-04-10,11:36,1.488,H 
2017-04-10 17:42,2017-04-10,17:42,-1.589,L 
2017-04-10 23:48,2017-04-10,23:48,1.507,HH
2017-04-11 06:06,2017-04-11,06:06,-1.722,LL
2017-04-11 12:12,2017-04-11,12:12,1.374,H 
2017-04-11 18:18,2017-04-11,18:18,-1.579,L 
2017-04-12 00:24,2017-04-12,00:24,1.533,HH
2017-04-12 06:42,2017-04-12,06:42,-1.655,LL
2017-04-12 12:54,2017-04-12,12:54,1.375,H 
2017-04-12 18:54,2017-04-12,18:54,-1.471,L 
2017-04-13 01:00,2017-04-13,01:00,1.474,HH
2017-04-13 07:24,2017-04-13,07:24,-1.693,LL
2017-04-13 13:36,2017-04-13,13:36,1.214,H 
